`й3шчл -477.86696479491957 -3541.40930928326 4рвжзтъйх 1692521804.4700425
Мавот6ьф 1462.3969865443978 -2858.1844647850808 >бйгёъ 1690574000.7426379
13йю 3988.072669383566 -3333.217407040711 >бйгёъ 1685272076.5916593
+эця -1551.4405967204393 -3213.1323471392934 Ьюзщ72яр 1692161506.5364819
57уб 3619.8460659237735 -2836.112437948832 <к47щя 1685875625.2546086
5тн1ох 1739.3073943385943 -1986.4547567019554 4и3лнпде 1687005389.6526797
Шъфа -1471.4271238741749 2300.5929080904334 3ртфаэё6ш 1685680875.6381345
Ф9шзе8здрв 2747.375253599036 -530.2934066963353 >бйгёъ 1690481962.7742138
Зкьй18я1м 2136.971592348874 605.9796573091235 Оъ5ч0ьчёкт 1685239095.279023
9нвдйег -1834.1308895033108 -3921.245483537111 4рвжзтъйх 1689823284.1943407
<згй88п09 -2015.650141199922 2609.241064471362 >бйгёъ 1691102247.8440793
7я6яюирв 2603.3220960504786 2978.932335405696 Дерчлиуи 1688880147.5928304
6мбфд0н 3330.7048533135157 3217.149127174571 Хцзь9шз69ч 1687305073.7808704
Йтъгтечдач 1474.611233931836 147.9349352342606 Щ5мя0 1688783366.5184512
-1зчлаёа -1186.8491950610655 3295.213977558601 Яшпй8ь 1691548872.7604077
>кгтяэц0л 3835.788856850668 -2455.9861993114346 Яшпй8ь 1691482107.9425015
`ё9ш8ъгг00т -2472.079173797876 -1695.1318564095718 Хцзь9шз69ч 1687610940.5536191
Кржт8чшёдеф 1115.438155232131 832.0730504320791 Щ5мя0 1688767054.8181238
5вгж3ф -398.9198985040575 -2723.4353542718736 Щ5мя0 1691084557.4595618
Ягзом -869.0586655650163 2655.3405060177392 Шзэвънклфф 1691552652.2933931
Ущзйцж2нт4 938.6655182667855 -2617.7276663215835 Фюз5р 1689056176.158102
7вд0щв -3782.611581165003 3500.8671625961542 4рвжзтъйх 1689879960.1166945
Чяусхпчурё 3708.0145146059485 2575.5554636370116 Хцзь9шз69ч 1690100684.735809
`я3ер 3780.452741527033 -267.0735350176474 >бйгёъ 1693365936.0402071
Ш5ей3г03ж 3667.833488678075 1652.0866204790727 >бйгёъ 1689714989.992686
`36ргяечч -1464.0983156278348 -2396.6575739152877 Фюз5р 1689424296.4227118
Тояи5 -293.5853839629199 -1964.7746220433673 Фюз5р 1690362640.856237
0есягёшвъьг -117.15961371911044 1082.8577460495562 Ьюзщ72яр 1688827521.612785
Икж9едд0и6 -2223.0323248243594 -2084.7698124707 3ртфаэё6ш 1691738323.9308145
Ю5дух 2408.9284267497233 2874.838365174507 Ьхшшщртж 1692002985.4017036
Йснъюцфъ20к 3272.333360065233 1320.0041615342561 ~ушб 1692476566.9938893
И3зёв 3801.083453220318 -3165.6006836076544 Яшпй8ь 1685162323.958439
Оёаябь8 -3532.0424036105765 -2142.7074487587715 Оъ5ч0ьчёкт 1686587798.2307
_к3у63кя1з 1076.3919953249442 1217.5259739244611 Фюз5р 1688355053.6294477
4ш41кац 3665.921207201931 -3243.7708250614905 Ьюзщ72яр 1691169698.7035158
Уугю39б74м 621.1696557024188 1563.8000851962915 <к47щя 1685249216.1206667
Й9во -276.3323110788674 27.507742282347863 Хцзь9шз69ч 1687899564.827286
>5аёэцх -2304.518445003123 336.32831182062273 Хцзь9шз69ч 1693379370.50592
-шкфф7бдц 1551.866713040591 -3368.4534274685248 Ьхшшщртж 1692728228.976532
?вяюаьврп 3607.7947691928457 -3808.5287757849082 4и3лнпде 1691924923.397454
Ъсмсяссчп8й 1279.9588234016055 3070.809580385735 Ьюзщ72яр 1684844908.5896142
Сэмём74 320.2814008386349 -1599.2027833031034 3ртфаэё6ш 1683973658.0215566
5535к7б75о7 154.12550470417682 -2501.537509895225 3ртфаэё6ш 1686871266.8746617
Б6пэ2 -2956.864663931657 281.3170664938143 Фюз5р 1692679166.7543678
Лз42иъв -2842.140459391636 3713.5743400936963 Яшпй8ь 1688140969.803387
Оц6ц -1774.7850176320308 300.1829158528608 Фюз5р 1690390620.9198368
Ё5ьёлч71т38 -3591.2667937929104 -2970.2091522322967 Ьюзщ72яр 1686163981.4661815
>8ц2с -159.01888099868847 -1613.618663055538 <к47щя 1686801105.956088
Р91арв7ёц85 -710.6495349299248 740.2697083759886 Хцзь9шз69ч 1689585274.330155
Ъ29х9шау 1053.857555292363 1484.3603867598404 Яшпй8ь 1691103928.1314154
У9е9еёеэ6г 1439.161848804668 2554.668723716615 Оъ5ч0ьчёкт 1689297787.6192887
9ё0мялъфэ3 -2170.789241224846 1605.2849802394694 Оъ5ч0ьчёкт 1689848688.9175053
07ю4дщн9 2542.339634648627 -3693.2684465277243 4и3лнпде 1692469584.7851877
8о9д -2858.505142294454 -2846.219649580023 ~ушб 1689385137.785639
Вп4ф7фебк 586.535863255448 3207.874868022477 Ьхшшщртж 1691548231.6932611
Жаг2ш5ад2ти -154.13188415178865 1059.5525052772937 4и3лнпде 1693575034.2315795
Хлце -3123.1704742578263 3784.506762852411 Ьхшшщртж 1684150367.5097983
Иптоу3ак -663.2455129063319 -3167.2587956937427 >бйгёъ 1684914223.4147139
Ълляф -2027.851650397235 2127.478202150105 >бйгёъ 1689333956.3877273
Ш4с1з 1745.8301822549101 -2321.7896185227373 >бйгёъ 1689433144.0468307
Цс7ржейшн 2559.957247990508 669.3013451342149 Ьюзщ72яр 1690583508.0987082
Ргггщц 238.05879930245646 1235.6316295557563 3ртфаэё6ш 1692385054.1509323
Йцъюхлщу9 167.894356486755 -491.40939457056993 ~ушб 1688722330.9473686
1лхйь -2461.282877116895 -2881.220487045481 >бйгёъ 1688591731.6362133
Нп44фю57г13 -1658.966648485327 -2957.0641086375344 Ьхшшщртж 1693094636.8411884
Хиш9в3чг -831.6792492931718 1556.359339810715 4и3лнпде 1690335473.319947
Маь3ажхмз 979.3024545335738 796.741457016552 Ьюзщ72яр 1691841413.5697327
6гэ1июьэг 3858.9535444825187 -1212.8970941084744 ~ушб 1684877160.599634
Ёе7шбэм4 3514.0532655265315 -3714.292023276451 Шзэвънклфф 1688982606.7692626
_глюдгб3 2823.241562121386 2999.4104909072266 Оъ5ч0ьчёкт 1692467309.6658075
Фжш22н5ч 2651.8431444279504 3613.229160022832 Оъ5ч0ьчёкт 1684964222.8831005
Шю6а4у5а 2986.4220261210676 -2549.365577097845 Оъ5ч0ьчёкт 1685468278.2688482
`пибжёьъ2 -320.6596925515187 491.16796177393644 Хцзь9шз69ч 1688927866.8388069
Рхт4ш2сли -2420.9435494014833 1675.1339863346593 Ьюзщ72яр 1688242483.8443654
А3э8у8жяйё 2287.776851447891 2002.6053620318671 <к47щя 1691651059.8506756
2рэщдбч7га 103.07411845918068 -1838.124015039241 Ьхшшщртж 1689846561.2120583
Ъ9ё14ьм -1468.0420613770211 2809.287585083758 Ьюзщ72яр 1687583864.8720903
1кёзэй59вц 3867.0715968906025 -1334.3324592468134 Яшпй8ь 1687208987.7064734
Мябвшщгн68 -3146.707807890685 -1435.4509580470922 >бйгёъ 1693398033.0748122
6ар7пгж8 -2680.3202423865923 3577.280371073435 Шзэвънклфф 1684258774.6236584
Бф04 -2142.854386069666 2291.062463154487 Хцзь9шз69ч 1689928665.7870162
Е98тн3н9оц 1053.4580061933812 2710.6365160569303 Хцзь9шз69ч 1684073972.4871652
Сщжй3и7 1305.574696117309 738.188176384665 Хцзь9шз69ч 1688891818.287611
29ез22нкв0з 2554.821361465235 -2321.326025276619 Хцзь9шз69ч 1690420282.2856708
|62р -3278.000932606403 -2889.689384743275 Дерчлиуи 1689515370.5422509
Ёж3щот4 3893.94965861915 -2167.30168265163 >бйгёъ 1693091559.9185464
6нщь 3656.4031673892487 -3392.0788827625947 Фюз5р 1685757847.5765667
Ю82и -2207.8626683987027 428.37923557104205 >бйгёъ 1692883157.9575596
=юэс -3638.555450119911 -1345.4276432289957 Ьюзщ72яр 1691029887.2392313
Ёь1въя -3850.8378065710517 1781.166969949967 ~ушб 1693101205.4645703
38в3д2тйбн -3034.3066132375366 -2727.9776243138094 >бйгёъ 1685974778.7364733
Ьгсцюъс8д 3258.869003753146 -2854.335726217155 Шзэвънклфф 1689794255.8356538
Р1рэъ3о -484.47412188743647 -2905.4173659630073 >бйгёъ 1690982821.8332725
|е9ждёц7ту -452.86753974908106 -1016.8597795107908 Ьхшшщртж 1686902360.778464
Цлб6уебнз16 -3925.0829069980755 -2964.166773983653 Яшпй8ь 1691720183.1330411
1фшжц -2856.680589854734 332.4458956718063 Ьюзщ72яр 1685985013.6899378
3ййр -1141.4068660339199 2676.558294363801 Дерчлиуи 1689173858.0602238
Чиъйнчэпё 2394.9966603595176 -3889.3655057335345 4рвжзтъйх 1688662554.3030777
Пп1г9 1353.8869736795095 2910.59575580043 Фюз5р 1685741729.4845746
Чъизяо 873.2197348056916 -3954.4305054593056 Дерчлиуи 1693151076.6572027
Упфл838чпу -2444.4871756088646 -2831.4505468444117 Оъ5ч0ьчёкт 1685863969.1088989
Лхэяв1я9щ34 3090.897866663583 3415.495784991441 Яшпй8ь 1690893031.0918744
Южхрнпптлф 59.12229114665615 1372.1124085922593 Ьхшшщртж 1693587908.4514244
Хоэ1ъку 319.36447502609644 -209.38940271526417 Ьюзщ72яр 1693175560.42419
Щстск 3795.6486313895457 2071.858838534059 Ьхшшщртж 1692733425.4686923
Ьмтпэш -1699.8730998255987 -1249.4226161905476 Шзэвънклфф 1686014282.7780886
Ау2бк0жшшъъ 2039.250838002241 957.7387326625521 Яшпй8ь 1691050804.656145
16жп4 1077.8887648234731 -5.374495682146062 3ртфаэё6ш 1690911426.0821772
З7ад8рю6к -3319.5587859412954 -2920.1110580017535 4и3лнпде 1687057296.676277
~юг6юч -188.21706894742556 3326.3645512115563 Дерчлиуи 1684748130.0285792
9кидаяжчзчг -92.09886890399048 -2010.0056645412228 Фюз5р 1688447483.7995186
_с7у07фре 2705.592773014566 2839.9654117297996 Фюз5р 1690091496.7721899
Жх2е19 -1471.149963504804 3825.5466832326174 >бйгёъ 1692608663.0106556
7олмпэмдч 1543.75215635956 -1489.1502481687244 4и3лнпде 1686090308.7495258
3ёёъэфющц -2878.9897787948375 578.9368203750628 Шзэвънклфф 1685272544.6619885
Цуйэд 3361.4359503325322 -1119.586860016671 Оъ5ч0ьчёкт 1691292493.6521516
Нщчм3фнзх 238.8312264252363 -1191.0032775466075 3ртфаэё6ш 1692560173.6461701
!8ь58щ 2723.146167346501 -507.37486314399166 4и3лнпде 1690348351.7855499
4зюв49ю81 -1879.8492943709803 2875.1680781250498 Хцзь9шз69ч 1684800381.089655
1свхетян 247.86944830831544 950.1713954248044 Щ5мя0 1686401583.6344917
934м4нв -3011.11557424102 -1581.7595996180894 Хцзь9шз69ч 1693786847.9114504
Фцппя6 -1092.965068429699 -1408.8067327541344 ~ушб 1691394453.175468
=млучюйоъхл -1991.79080427978 3040.4077854047637 <к47щя 1691982221.552697
П8црсвямб1 2940.878793473852 1682.9454546907928 Ьхшшщртж 1687216957.6530666
Л4мр6мбшш6ж 2380.04708323889 -2779.80174483844 <к47щя 1684659724.3333664
_ндёс 1985.0930886998476 -1176.551493049909 4и3лнпде 1692019491.8855526
Вифмжюйфщу 3852.309469346591 673.3635221001387 Яшпй8ь 1693468778.7054605
Ьфк3ух 3836.925216569568 -2816.1171005746514 Дерчлиуи 1687698781.1580873
3шдежаск 1604.7253752040942 -1495.2189120385551 Щ5мя0 1688508430.3411198
Тшг9см -2348.6341953025412 -2491.9375510268746 >бйгёъ 1689496915.347771
Твси03щ 691.3293860611839 -3764.623927963546 ~ушб 1690741976.4103692
Дэя11йюв 350.97402393931407 -209.79950522896706 Дерчлиуи 1692651050.0158515
Ьфсдцй -1441.159052701651 2140.953051038774 Фюз5р 1692522277.5699086
|3мяцуь2 -2622.595876202252 1431.9164567612943 Дерчлиуи 1691842708.898672
=п15 1478.3085751522485 150.30795946500257 Яшпй8ь 1688123202.3009624
Бл1фхй4шк9 961.6624894127735 1454.7897079926033 Оъ5ч0ьчёкт 1691015291.0676556
`зери2 50.37386001664299 -1775.5676002466548 Дерчлиуи 1684624518.4769807
0ъ6лх0ше 3374.941863880511 914.8725103599709 Фюз5р 1689011492.39481
Ь3пьюшъьсях 14.645253611558019 -466.1239735714398 Шзэвънклфф 1685698598.783802
`ещл -1423.691234334357 3822.2519193759663 4и3лнпде 1688656591.1844466
Ше5шсилщш 2553.288958639251 -422.1412853650518 4и3лнпде 1692456602.760709
0ч43мт24о9м -1222.9540118687555 -1391.6963530989924 Щ5мя0 1687197578.8496642
М3муйулс75 -1238.356957000066 -2755.401070419908 Хцзь9шз69ч 1690123484.6810777
Дчэл5нд -3409.9179493011143 3808.1788979968205 Шзэвънклфф 1690593028.616217
9шищъ18 -3045.6093324186822 -3517.798830047248 >бйгёъ 1688827320.7032893
?шипёфж33ъ -3487.03122491468 -2010.0307374271947 Фюз5р 1689275135.705325
Хфею2бф -27.005905528744734 -3219.197999027643 >бйгёъ 1684538621.9166095
Эоцк7ззус -2594.151218835267 -1687.597372673105 Яшпй8ь 1685150311.7921357
Мкбео6ю 263.99132693930915 1543.7141276507164 Ьюзщ72яр 1689373780.3676133
Рбфкъяо 2871.0639276802167 384.69019710239263 Щ5мя0 1691213109.8528178
Ьъоч8ёа 3429.5718984798687 3387.7290408347117 Ьюзщ72яр 1685131553.9689195
Эжп9о7 932.1134059178794 -2542.1018516024556 Ьхшшщртж 1687094183.4889183
Ю9чш3цдшк8 2174.4530312286197 -2757.7305673595474 Щ5мя0 1691504057.743615
4фзчщ -3783.859097481154 711.4724992407837 Яшпй8ь 1684100711.229536
4ое0 2012.5302315987547 1254.8384208349362 Щ5мя0 1685938593.3005724
Иоо1 -119.07055685377645 622.9707795003687 Ьюзщ72яр 1692242287.757076
Ецвиеш2ев 672.5135226981374 -3368.23209803671 <к47щя 1693094366.8401103
Зхёкё -442.7273241219177 1475.7916421073105 <к47щя 1688159382.5836527
Зэе8и -425.2546828230925 -2742.3639252906096 Ьхшшщртж 1685898872.9645383
60ьгц 3679.705147862578 3013.1852679544563 4и3лнпде 1688100090.6371331
Тмцфцялг -2409.8668138443127 -2793.754314658705 Дерчлиуи 1691706506.1468794
У3хё4оп0е 3537.5104615462133 2899.457091109619 Щ5мя0 1692869513.612427
Ахъбс7 -3669.565087181545 -2524.6583491938845 >бйгёъ 1685039124.828179
Яд23жф 2395.8861293442096 -1984.6662697149895 Ьхшшщртж 1686735137.5038786
#51вё61бхю 3664.503692435157 -2726.268869795006 Щ5мя0 1687615177.9054415
Юй22б3 603.8628607417077 1109.1391841045279 4рвжзтъйх 1686646377.3819463
Нш695хз 3317.364995187824 -49.945113755011334 Хцзь9шз69ч 1684467094.4481134
Чихг0ш -2822.129739246553 -3081.955175534164 Щ5мя0 1684109394.8533921
Ижцм4 -3970.879319577169 -2066.9137065733403 Фюз5р 1693499271.4368694
Т4чз 999.3142707898432 3127.298294244507 Дерчлиуи 1684026541.1429513
Кшяяфаах6 2400.112811601105 -99.42314912311303 Дерчлиуи 1686555866.792344
М7пч8г -870.991864699155 3033.7682796337085 ~ушб 1689506011.8602722
Гккъ8м -894.5152789167118 2119.787596302139 Яшпй8ь 1685603749.5449927
+7й3 -1284.1537176796833 -50.29282708762412 4и3лнпде 1690648298.357368
Жцкчйхя0 1477.3557176995091 1043.5837377400694 Яшпй8ь 1687646072.613311
Зг2п -1865.7803533236643 1040.8635524428464 ~ушб 1686739741.5322895
3к2дма -3968.5645241413863 2866.425334566208 Хцзь9шз69ч 1686862579.1676102
Чввчу1 -461.7689138663868 -2899.286885744188 3ртфаэё6ш 1686581777.4796488
Шр7ю24 -3366.0063872091864 -699.1684010251406 Оъ5ч0ьчёкт 1687585637.036611
Цпвф3т9яоп -652.3148653239814 1014.3168977721316 Шзэвънклфф 1687222597.631128
Эшпъё798б 3335.022866627829 1560.3002892930326 Хцзь9шз69ч 1689746168.6884809
2дфдк -3448.8407497436183 -1658.754272912021 3ртфаэё6ш 1686955543.0184138
Нй4ц 3710.7128198766513 3548.5032058370643 Оъ5ч0ьчёкт 1692590605.1140766
Щгбъоиъ 2475.7930673118426 835.3606745886873 4и3лнпде 1686698958.6331632
Р8м1ят4 -3821.0849184165054 -240.91457535802965 3ртфаэё6ш 1691868936.9293954
Фщхдюшёпабф -677.5570479894086 467.7126902922291 Щ5мя0 1693106613.4622734
2ъи2з -2333.6105808022476 3827.576804182683 4рвжзтъйх 1688107472.7139459
Мпёбо24х40 -759.8301465370837 -611.2321290725708 Хцзь9шз69ч 1690088271.984958
Рьни6ъчкф 3023.0234409560444 -1198.4636542486187 Ьхшшщртж 1691544112.4949167
Лёонякаюрч -2565.843354189974 1166.9862974279695 Хцзь9шз69ч 1693505743.0151582
Ьъснщ -2270.634386314041 126.5069152834485 Щ5мя0 1685782659.2250252
Юеч32 -2983.8906431841833 -3817.560123787769 <к47щя 1688739206.915323
Цлг6 3902.4949330497293 3915.6801386330735 Дерчлиуи 1692187709.7452388
Ц20щйа5чгм 3203.712588073092 -1872.124514297207 3ртфаэё6ш 1684524960.9290245
Шиёйьбаё5 597.1031812568935 224.03047015481025 3ртфаэё6ш 1691843967.4818132
Ещкёи3м -1946.071422935821 -1049.8698401181423 Фюз5р 1684674239.0335197
0ъщ433 3112.0552608056532 -3378.339780438745 ~ушб 1686311286.0014207
Цусщч 1139.6425676599001 -83.83486010794104 Ьхшшщртж 1692418998.7063115
Югоъаео -3754.9199100469827 3390.6293065162317 Ьхшшщртж 1686121609.8387904
С81е4й 2231.539817585138 -3410.791415122645 Яшпй8ь 1686555664.9017687
0ус14 1837.8438033688753 -1739.9617496772644 Шзэвънклфф 1684015380.3176148
1сссб3е -2589.429632161549 -486.7164752792887 Яшпй8ь 1692291074.7448003
45нбжрмлщк 2432.5681259384846 -3185.340283640222 Щ5мя0 1686775723.816387
8м3к2о1ж9ё -2575.0304199211214 -132.24085543365027 Шзэвънклфф 1685228627.7270246
#ъц8чч -224.23326307762545 1370.0463734801087 Шзэвънклфф 1688056649.3497982
Рпдёъжзёд -1546.1724948654341 1790.2494806109953 Оъ5ч0ьчёкт 1687699472.6477869
>ббзео96в 1783.833453947257 -2132.328748230334 Фюз5р 1693714099.209519
Я2м2доэьфих -152.6060159107542 2821.158600544093 Яшпй8ь 1688862074.0177014
Ьш78хц1 1699.9946007350563 -300.4546042800398 Яшпй8ь 1691497010.0280035
6ждйчпсэю -900.077573994271 -2092.8074393961106 Яшпй8ь 1686791257.9224002
6нцпй 1297.976869122267 313.1769066664565 Фюз5р 1692569705.9961686
Гв84ьмрдщ 3164.3193396633696 -1221.0506461372997 ~ушб 1692102127.994476
Аз0зяй -3197.321995880019 -1760.7290155133765 >бйгёъ 1690309202.7735803
Лглвт8 3816.3549697658436 -3802.4429089297632 3ртфаэё6ш 1685828533.3182406
=0огичием -2181.0457186064123 -867.504195181099 Дерчлиуи 1690845842.6795948
Аулм 1927.1859073605565 -1711.3470309500913 Дерчлиуи 1686266349.558225
Улюкцэгтрру -372.8279388543633 2449.629398925157 Яшпй8ь 1685503216.5992355
!бвгм3изтвъ -3112.978574458327 -2155.0714789312133 Шзэвънклфф 1688749485.6089237
Гз58 3221.7578426496248 2304.5406417200757 Щ5мя0 1690176555.0511558
Скб2ъ 701.1284904947724 240.71846120959617 >бйгёъ 1691823323.4974132
Ъ7шэ58ю02о 1707.2203787889412 -1803.1248933265933 <к47щя 1685595796.590077
Кюлю6ьржэ 269.09736422457445 -1124.6482462320519 Ьюзщ72яр 1684370389.225423
_6лй0у -1368.1630628477492 -1284.9328081664685 Хцзь9шз69ч 1690781568.1503544
Мзчпш -3948.2807851978996 1565.7231392917693 >бйгёъ 1690056016.2302911
~6ку 709.9396936040084 -277.0029505804455 <к47щя 1690682941.254588
!э14азаъфе2 -2085.5143145248867 1257.7871401113325 Ьюзщ72яр 1693480898.8704534
Нщгсцойшщ 332.5838238847564 452.7902228244702 3ртфаэё6ш 1688457146.7378871
?39ш -2364.3630860592966 -954.4276999155627 4рвжзтъйх 1689019842.903567
?зери7 3152.6746965708144 594.1943309688941 Щ5мя0 1687404155.9847631
